DEVICE,Tester Type,Tester Config,Handler,Handler Config,Temperature,LogPoint,PPH
2512701-0001X,VLCT-X1,VLCT-X1,,,,,679
ADS1120IRVAR,EAGLE,EAGLE,,,,,996
ADS1148IRHBR,EAGLE,EAGLE,,,,,250
ADS1148IRHBT,EAGLE,EAGLE,,,,,250
ADS1191IRSMR,EAGLE,EAGLE,,,,,688
ADS1191IRSMT,EAGLE,EAGLE,,,,,688
ADS1192IRSMR,EAGLE,EAGLE,,,,,647
ADS1192IRSMT,EAGLE,EAGLE,,,,,647
ADS1220IRVAR,EAGLE,EAGLE,,,,,713
ADS1220IRVAT,EAGLE,EAGLE,,,,,713
ADS1248IRHBT,EAGLE,EAGLE,,,,,1250
ADS1283IRHFR,EAGLE,EAGLE,,,,,386
ADS1283IRHFT,EAGLE,EAGLE,,,,,386
ADS1291IRSMR,EAGLE,EAGLE,,,,,637
ADS1291IRSMT,EAGLE,EAGLE,,,,,637
ADS1292IRSMR,EAGLE,EAGLE,,,,,605
ADS1292IRSMT,EAGLE,EAGLE,,,,,605
ADS1292RIRSMR,EAGLE,EAGLE,,,,,619
ADS1292RIRSMT,EAGLE,EAGLE,,,,,619
ADS8028IRTJR,FUSION MX,FUSION MX,,,,,554
ADS8028IRTJR,FUSION MX,FUSION MX,,,,,4165
ADS8028IRTJT,FUSION MX,FUSION MX,,,,,554
ADS8028IRTJT,FUSION MX,FUSION MX,,,,,4165
ADS8528SRGCR,FUSION MX,FUSION MX,,,,,250
ADS8528SRGCT,FUSION MX,FUSION MX,,,,,250
ADS8548SRGCR,FUSION MX,FUSION MX,,,,,218
ADS8548SRGCT,FUSION MX,FUSION MX,,,,,218
ADS8568SRGCR,FUSION MX,FUSION MX,,,,,157
ADS8568SRGCT,FUSION MX,FUSION MX,,,,,157
ADS8634SRGER,FUSION MX,FUSION MX,,,,,819
ADS8634SRGET,FUSION MX,FUSION MX,,,,,819
ADS8638SRGER,FUSION MX,FUSION MX,,,,,532
ADS8638SRGET,FUSION MX,FUSION MX,,,,,532
AFE030AIRGZR,EAGLE,EAGLE,,,,,2203
AFE030AIRGZT,EAGLE,EAGLE,,,,,2203
AFE031AIRGZR,EAGLE,EAGLE,,,,,2205
AFE031AIRGZT,EAGLE,EAGLE,,,,,2205
AFE032IRGZR,EAGLE,EAGLE,,,,,1499
AFE032IRGZT,EAGLE,EAGLE,,,,,1499
AFE4400RHAR,VLCT-X1,VLCT-X1,,,,,196
AFE4400RHAT,VLCT-X1,VLCT-X1,,,,,196
AFE4490RHAR,VLCT-X1,VLCT-X1,,,,,187
AFE4490RHAT,VLCT-X1,VLCT-X1,,,,,187
AMC7812BSRGCR,EAGLE,EAGLE,,,,,165
AMC7812BSRGCT,EAGLE,EAGLE,,,,,165
AMC7812SRGCR,EAGLE,EAGLE,,,,,160
AMC7812SRGCT,EAGLE,EAGLE,,,,,160
AMC7891SRHHR,EAGLE,EAGLE,,,,,179
AMC7891SRHHT,EAGLE,EAGLE,,,,,179
ATT5501TRHHR,VLCT-X1,VLCT-X1,,,,,1318
BQ24040DSQR,EAGLE,EAGLE,,,,,4053
BQ24072RGTR,EAGLE,EAGLE,,,,,3945
BQ24072RGTT,EAGLE,EAGLE,,,,,3945
BQ24072TRGTR,EAGLE,EAGLE,,,,,3849
BQ24073RGTR,EAGLE,EAGLE,,,,,3737
BQ24073RGTT,EAGLE,EAGLE,,,,,3737
BQ24074RGTR,EAGLE,EAGLE,,,,,3859
BQ24074RGTT,EAGLE,EAGLE,,,,,3859
BQ24075RGTR,EAGLE,EAGLE,,,,,3822
BQ24075RGTT,EAGLE,EAGLE,,,,,3822
BQ24075TRGTR,EAGLE,EAGLE,,,,,3692
BQ24075TRGTT,EAGLE,EAGLE,,,,,3692
BQ24079RGTR,EAGLE,EAGLE,,,,,3629
BQ24079TRGTR,EAGLE,EAGLE,,,,,3629
BQ24079TRGTT,EAGLE,EAGLE,,,,,3629
BQ24085DRCR,EAGLE,EAGLE,,,,,2581
BQ24085DRCT,EAGLE,EAGLE,,,,,2581
BQ24086DRCR,EAGLE,EAGLE,,,,,2595
BQ24086DRCT,EAGLE,EAGLE,,,,,2595
BQ24130RHLR,EAGLE,EAGLE,,,,,2247
BQ24130RHLT,EAGLE,EAGLE,,,,,2247
BQ24133RGYR,EAGLE,EAGLE,,,,,2103
BQ24133RGYT,EAGLE,EAGLE,,,,,2103
BQ24160ARGER,EAGLE,EAGLE,,,,,2707
BQ24160ARGET,EAGLE,EAGLE,,,,,2707
BQ24160RGER,EAGLE,EAGLE,,,,,2867
BQ24160RGET,EAGLE,EAGLE,,,,,2867
BQ24161BRGER,EAGLE,EAGLE,,,,,2815
BQ24161BRGET,EAGLE,EAGLE,,,,,2815
BQ24161RGER,EAGLE,EAGLE,,,,,2774
BQ24161RGET,EAGLE,EAGLE,,,,,2774
BQ24163RGER,EAGLE,EAGLE,,,,,2112
BQ24163RGET,EAGLE,EAGLE,,,,,2112
BQ24165RGER,EAGLE,EAGLE,,,,,3154
BQ24165RGET,EAGLE,EAGLE,,,,,3154
BQ24166RGER,EAGLE,EAGLE,,,,,2964
BQ24166RGET,EAGLE,EAGLE,,,,,2964
BQ24167RGER,EAGLE,EAGLE,,,,,3018
BQ24167RGET,EAGLE,EAGLE,,,,,3018
BQ24168RGER,EAGLE,EAGLE,,,,,2825
BQ24168RGET,EAGLE,EAGLE,,,,,2825
BQ24170RGYR,EAGLE,EAGLE,,,,,1813
BQ24170RGYT,EAGLE,EAGLE,,,,,1813
BQ24171RGYR,EAGLE,EAGLE,,,,,2076
BQ24171RGYT,EAGLE,EAGLE,,,,,2076
BQ24172RGYR,EAGLE,EAGLE,,,,,2255
BQ24172RGYT,EAGLE,EAGLE,,,,,2255
BQ24190RGER,EAGLE,EAGLE,,,,,2850
BQ24190RGET,EAGLE,EAGLE,,,,,2850
BQ24191RGER,EAGLE,EAGLE,,,,,2875
BQ24191RGET,EAGLE,EAGLE,,,,,2875
BQ24192HRGER,EAGLE,EAGLE,,,,,2952
BQ24192HRGET,EAGLE,EAGLE,,,,,2952
BQ24192IRGER,EAGLE,EAGLE,,,,,3019
BQ24192IRGET,EAGLE,EAGLE,,,,,3019
BQ24192RGER,EAGLE,EAGLE,,,,,2958
BQ24192RGET,EAGLE,EAGLE,,,,,2958
BQ24192SRGER,EAGLE,EAGLE,,,,,2911
BQ24192SRGET,EAGLE,EAGLE,,,,,2911
BQ24193HRGER,EAGLE,EAGLE,,,,,2973
BQ24193HRGET,EAGLE,EAGLE,,,,,2973
BQ24193RGER,EAGLE,EAGLE,,,,,2958
BQ24193RGET,EAGLE,EAGLE,,,,,2958
BQ24195LRGER,EAGLE,EAGLE,,,,,2988
BQ24195LRGET,EAGLE,EAGLE,,,,,2988
BQ24195RGER,EAGLE,EAGLE,,,,,2958
BQ24195RGET,EAGLE,EAGLE,,,,,2958
BQ24196BRGER,EAGLE,EAGLE,,,,,1270
BQ24196BRGET,EAGLE,EAGLE,,,,,1270
BQ24196RGER,EAGLE,EAGLE,,,,,2983
BQ24196RGET,EAGLE,EAGLE,,,,,2983
BQ24210DQCR,EAGLE,EAGLE,,,,,2309
BQ24210DQCT,EAGLE,EAGLE,,,,,2309
BQ24230RGTR,EAGLE,EAGLE,,,,,3712
BQ24230RGTT,EAGLE,EAGLE,,,,,3712
BQ24232HRGTR,EAGLE,EAGLE,,,,,3589
BQ24232RGTR,EAGLE,EAGLE,,,,,3516
BQ24232RGTT,EAGLE,EAGLE,,,,,3516
BQ24250RGER,EAGLE,EAGLE,,,,,1969
BQ24250RGET,EAGLE,EAGLE,,,,,1969
BQ24251RGER,EAGLE,EAGLE,,,,,1796
BQ24251RGET,EAGLE,EAGLE,,,,,1796
BQ24253RGER,EAGLE,EAGLE,,,,,2096
BQ24253RGET,EAGLE,EAGLE,,,,,2096
BQ24257RGER,EAGLE,EAGLE,,,,,1230
BQ24257RGET,EAGLE,EAGLE,,,,,1230
BQ24260RGER,EAGLE,EAGLE,,,,,2443
BQ24260RGET,EAGLE,EAGLE,,,,,2443
BQ24261RGER,EAGLE,EAGLE,,,,,2121
BQ24261RGET,EAGLE,EAGLE,,,,,2121
BQ24270RGER,EAGLE,EAGLE,,,,,2925
BQ24270RGET,EAGLE,EAGLE,,,,,2925
BQ24271RGET,EAGLE,EAGLE,,,,,2586
BQ24272RGER,EAGLE,EAGLE,,,,,3101
BQ24272RGET,EAGLE,EAGLE,,,,,3101
BQ24278RGER,EAGLE,EAGLE,,,,,3406
BQ24278RGET,EAGLE,EAGLE,,,,,3406
BQ24292IRGER,EAGLE,EAGLE,,,,,1863
BQ24292IRGET,EAGLE,EAGLE,,,,,1863
BQ24295RGER,EAGLE,EAGLE,,,,,2958
BQ24295RGET,EAGLE,EAGLE,,,,,2958
BQ24296MRGER,EAGLE,EAGLE,,,,,2470
BQ24296RGER,EAGLE,EAGLE,,,,,2876
BQ24296RGET,EAGLE,EAGLE,,,,,2876
BQ24297RGER,EAGLE,EAGLE,,,,,2130
BQ24297RGET,EAGLE,EAGLE,,,,,2130
BQ24312DSGR,EAGLE,EAGLE,,,,,9364
BQ24314ADSGR,EAGLE,EAGLE,,,,,3633
BQ24314CDSGR,EAGLE,EAGLE,,,,,3664
BQ24314CDSGT,EAGLE,EAGLE,,,,,3664
BQ24314DDSGR,EAGLE,EAGLE,,,,,3392
BQ24314DSGR,EAGLE,EAGLE,,,,,3664
BQ24600RVAR,EAGLE,EAGLE,,,,,2092
BQ24600RVAT,EAGLE,EAGLE,,,,,2092
BQ24610RGER,EAGLE,EAGLE,,,,,2246
BQ24610RGET,EAGLE,EAGLE,,,,,2246
BQ24616RGER,EAGLE,EAGLE,,,,,2092
BQ24616RGET,EAGLE,EAGLE,,,,,2092
BQ24617RGER,EAGLE,EAGLE,,,,,2041
BQ24617RGET,EAGLE,EAGLE,,,,,2041
BQ24618RGER,EAGLE,EAGLE,,,,,1893
BQ24618RGET,EAGLE,EAGLE,,,,,1893
BQ24630RGER,EAGLE,EAGLE,,,,,2159
BQ24630RGET,EAGLE,EAGLE,,,,,2159
BQ24640RVAR,EAGLE,EAGLE,,,,,2265
BQ24640RVAT,EAGLE,EAGLE,,,,,2265
BQ24703RHDR,EAGLE,EAGLE,,,,,379
BQ24705RGER,EAGLE,EAGLE,,,,,674
BQ24707ARGRR,EAGLE,EAGLE,,,,,2501
BQ24707ARGRT,EAGLE,EAGLE,,,,,2501
BQ24707RGRR,EAGLE,EAGLE,,,,,2990
BQ24707RGRT,EAGLE,EAGLE,,,,,2990
BQ24715RGRR,EAGLE,EAGLE,,,,,2528
BQ24715RGRT,EAGLE,EAGLE,,,,,2528
BQ24717RGRR,EAGLE,EAGLE,,,,,2524
BQ24721CRHBR,EAGLE,EAGLE,,,,,890
BQ24721CRHBT,EAGLE,EAGLE,,,,,890
BQ24725ARGRR,EAGLE,EAGLE,,,,,3819
BQ24725ARGRT,EAGLE,EAGLE,,,,,3819
BQ24725RGRR,EAGLE,EAGLE,,,,,2210
BQ24725RGRT,EAGLE,EAGLE,,,,,2210
BQ24726RGRR,EAGLE,EAGLE,,,,,2351
BQ24726RGRT,EAGLE,EAGLE,,,,,2351
BQ24727RGRR,EAGLE,EAGLE,,,,,3608
BQ24727RGRT,EAGLE,EAGLE,,,,,3608
BQ24728HRGRR,EAGLE,EAGLE,,,,,3943
BQ24728HRGRT,EAGLE,EAGLE,,,,,3943
BQ24728RGRR,EAGLE,EAGLE,,,,,3848
BQ24728RGRT,EAGLE,EAGLE,,,,,3848
BQ24735FRGRR,EAGLE,EAGLE,,,,,3687
BQ24735RGRR,EAGLE,EAGLE,,,,,3757
BQ24735RGRT,EAGLE,EAGLE,,,,,3757
BQ24735SRGRR,EAGLE,EAGLE,,,,,2705
BQ24735SRGRT,EAGLE,EAGLE,,,,,2705
BQ24736RGRR,EAGLE,EAGLE,,,,,2588
BQ24736RGRT,EAGLE,EAGLE,,,,,2588
BQ24737RGRR,EAGLE,EAGLE,,,,,3600
BQ24737RGRT,EAGLE,EAGLE,,,,,3600
BQ24738HRGRR,EAGLE,EAGLE,,,,,3575
BQ24738HRGRT,EAGLE,EAGLE,,,,,3575
BQ24738RGRR,EAGLE,EAGLE,,,,,3816
BQ24738RGRT,EAGLE,EAGLE,,,,,3816
BQ24740RHDR,EAGLE,EAGLE,,,,,1660
BQ24740RHDT,EAGLE,EAGLE,,,,,1660
BQ24741RHDR,EAGLE,EAGLE,,,,,1207
BQ24741RHDT,EAGLE,EAGLE,,,,,1207
BQ24742RHDR,EAGLE,EAGLE,,,,,971
BQ24742RHDT,EAGLE,EAGLE,,,,,971
BQ24745RHDR,EAGLE,EAGLE,,,,,1070
BQ24745RHDT,EAGLE,EAGLE,,,,,1070
BQ24747RHDR,EAGLE,EAGLE,,,,,853
BQ24747RHDT,EAGLE,EAGLE,,,,,853
BQ24751ARHDR,EAGLE,EAGLE,,,,,984
BQ24751ARHDT,EAGLE,EAGLE,,,,,984
BQ24751BRHDR,EAGLE,EAGLE,,,,,797
BQ24751BRHDT,EAGLE,EAGLE,,,,,797
BQ24753ARHDR,EAGLE,EAGLE,,,,,826
BQ24753ARHDT,EAGLE,EAGLE,,,,,826
BQ24760RSBR,EAGLE,EAGLE,,,,,1368
BQ24760RSBT,EAGLE,EAGLE,,,,,1368
BQ24760TRSBR,EAGLE,EAGLE,,,,,1654
BQ24770RUYR,EAGLE,EAGLE,,,,,2596
BQ24773RUYR,EAGLE,EAGLE,,,,,2596
BQ24777RUYR,EAGLE,EAGLE,,,,,2596
BQ24780RUYR,EAGLE,EAGLE,,,,,2596
BQ24780RUYT,EAGLE,EAGLE,,,,,2596
BQ25040DQCR,EAGLE,EAGLE,,,,,5411
BQ25040DQCT,EAGLE,EAGLE,,,,,5411
BQ25050DQCR,EAGLE,EAGLE,,,,,4926
BQ25050DQCT,EAGLE,EAGLE,,,,,4926
BQ25060DQCR,EAGLE,EAGLE,,,,,4037
BQ25060DQCT,EAGLE,EAGLE,,,,,4037
BQ25070DQCR,EAGLE,EAGLE,,,,,3182
BQ25070DQCT,EAGLE,EAGLE,,,,,3182
BQ25504RGTR,EAGLE,EAGLE,,,,,457
BQ25504RGTT,EAGLE,EAGLE,,,,,457
BQ25505RGRR,EAGLE,EAGLE,,,,,1878
BQ25505RGRT,EAGLE,EAGLE,,,,,1878
BQ25570RGRR,EAGLE,EAGLE,,,,,1431
BQ25570RGRT,EAGLE,EAGLE,,,,,1431
BQ25900RMVR,IFLEX-AN3,IFLEX-AN3,,,,,1980
BQ27410DRZR-G1,J750,J750,,,,,5797
BQ27411DRZR-G1C,I-FLEX,I-FLEX,,,,,4469
BQ27411DRZT-G1A,I-FLEX,I-FLEX,,,,,4059
BQ27411DRZT-G1C,I-FLEX,I-FLEX,,,,,4206
BQ27441DRZR-G1A,I-FLEX,I-FLEX,,,,,4218
BQ27441DRZR-G1B,I-FLEX,I-FLEX,,,,,3911
BQ27441DRZT-G1A,I-FLEX,I-FLEX,,,,,4218
BQ27441DRZT-G1B,I-FLEX,I-FLEX,,,,,3911
BQ27510DRZR-G3,J750,J750,,,,,6028
BQ27510DRZT-G3,J750,J750,,,,,6028
BQ27541DRZR-G1,J750,J750,,,,,6125
BQ27541DRZR-V200,J750,J750,,,,,6119
BQ27541DRZT-G1,J750,J750,,,,,6125
BQ27541DRZT-V200,J750,J750,,,,,6119
BQ29200DRBR,EAGLE,EAGLE,,,,,2310
BQ29200DRBT,EAGLE,EAGLE,,,,,2310
BQ29209DRBR,EAGLE,EAGLE,,,,,2321
BQ29209DRBT,EAGLE,EAGLE,,,,,2321
BQ29440DRBR,EAGLE,EAGLE,,,,,3019
BQ29440DRBT,EAGLE,EAGLE,,,,,2603
BQ29441DRBR,EAGLE,EAGLE,,,,,2651
BQ29441DRBT,EAGLE,EAGLE,,,,,2651
BQ29442DRBR,EAGLE,EAGLE,,,,,3019
BQ29442DRBT,EAGLE,EAGLE,,,,,3019
BQ29443DRBR,EAGLE,EAGLE,,,,,3019
BQ29443DRBT,EAGLE,EAGLE,,,,,3019
BQ29449DRBR,EAGLE,EAGLE,,,,,2528
BQ29449DRBT,EAGLE,EAGLE,,,,,2528
BQ2944L0DRBR,EAGLE,EAGLE,,,,,3640
BQ2944L0DRBT,EAGLE,EAGLE,,,,,3640
BQ294502DRVR,EAGLE,EAGLE,,,,,7643
BQ294502DRVT,EAGLE,EAGLE,,,,,7643
BQ294504DRVR,EAGLE,EAGLE,,,,,7637
BQ294512DRVR,EAGLE,EAGLE,,,,,7582
BQ294512DRVT,EAGLE,EAGLE,,,,,7582
BQ294522DRVR,EAGLE,EAGLE,,,,,7593
BQ294522DRVT,EAGLE,EAGLE,,,,,7593
BQ294524DRVR,EAGLE,EAGLE,,,,,7483
BQ294532DRVR,EAGLE,EAGLE,,,,,7434
BQ294532DRVT,EAGLE,EAGLE,,,,,7434
BQ294582DRVR,EAGLE,EAGLE,,,,,7450
BQ294582DRVT,EAGLE,EAGLE,,,,,7450
BQ294592DRVR,EAGLE,EAGLE,,,,,7570
BQ294592DRVT,EAGLE,EAGLE,,,,,7570
BQ294602DRVR,EAGLE,EAGLE,,,,,6813
BQ294602DRVT,EAGLE,EAGLE,,,,,6813
BQ294604DRVR,EAGLE,EAGLE,,,,,7925
BQ294604DRVT,EAGLE,EAGLE,,,,,7925
BQ294700DSGR,EAGLE,EAGLE,,,,,5069
BQ294700DSGT,EAGLE,EAGLE,,,,,5069
BQ294701DSGR,EAGLE,EAGLE,,,,,3972
BQ294701DSGT,EAGLE,EAGLE,,,,,3972
BQ294702DSGR,EAGLE,EAGLE,,,,,5069
BQ294702DSGT,EAGLE,EAGLE,,,,,5069
BQ294703DSGR,EAGLE,EAGLE,,,,,4765
BQ294703DSGT,EAGLE,EAGLE,,,,,4765
BQ294704DSGR,EAGLE,EAGLE,,,,,4917
BQ294705DSGR,EAGLE,EAGLE,,,,,5121
BQ294705DSGT,EAGLE,EAGLE,,,,,5121
BQ294707DSGR,EAGLE,EAGLE,,,,,5367
BQ294707DSGT,EAGLE,EAGLE,,,,,5367
BQ29700DSER,EAGLE,EAGLE,,,,,5157
BQ29702DSER,EAGLE,EAGLE,,,,,5157
BQ29703DSER,EAGLE,EAGLE,,,,,5157
BQ29707DSER,EAGLE,EAGLE,,,,,5157
BQ40320RSMR,J750,J750,,,,,2111
BQ40696ARSMR,J750,J750,,,,,2019
BQ40Z555RSMR,J750,J750,,,,,2064
BQ40Z695ARSMR,J750,J750,,,,,1994
BQ50001RHBR,EAGLE,EAGLE,,,,,1558
BQ50001RHBT,EAGLE,EAGLE,,,,,1558
BQ50002RHBR,EAGLE,EAGLE,,,,,1558
BQ50002RHBT,EAGLE,EAGLE,,,,,1558
BQ500210RGZR,IFLEX-384,IFLEX-384,,,,,1091
BQ500210RGZT,IFLEX-384,IFLEX-384,,,,,1091
BQ500211ARGZR,IFLEX-384,IFLEX-384,,,,,993
BQ500211ARGZT,IFLEX-384,IFLEX-384,,,,,993
BQ500211RGZR,IFLEX-384,IFLEX-384,,,,,1056
BQ500211RGZT,IFLEX-384,IFLEX-384,,,,,1056
BQ500212ARGZR,IFLEX-384,IFLEX-384,,,,,988
BQ500212ARGZT,IFLEX-384,IFLEX-384,,,,,988
BQ500212NRGZR,IFLEX-384,IFLEX-384,,,,,993
BQ500212NRGZT,IFLEX-384,IFLEX-384,,,,,993
BQ500410ARGZR,IFLEX-384,IFLEX-384,,,,,1009
BQ500410ARGZT,IFLEX-384,IFLEX-384,,,,,1009
BQ500410NRGZR,IFLEX-384,IFLEX-384,,,,,1031
BQ500410NRGZT,IFLEX-384,IFLEX-384,,,,,1031
BQ500410RGZR,IFLEX-384,IFLEX-384,,,,,1096
BQ500410RGZT,IFLEX-384,IFLEX-384,,,,,1096
BQ500412RGZR,IFLEX-384,IFLEX-384,,,,,847
BQ500412RGZT,IFLEX-384,IFLEX-384,,,,,847
BQ500414QRGZR,IFLEX-384,IFLEX-384,,,,,1060
BQ500414QRGZRQ1,IFLEX-384,IFLEX-384,,,,,1046
BQ500414QRGZTQ1,IFLEX-384,IFLEX-384,,,,,1046
BQ51013ARHLR,EAGLE,EAGLE,,,,,1847
BQ51013ARHLT,EAGLE,EAGLE,,,,,1847
BQ51013BRHLR,EAGLE,EAGLE,,,,,1676
BQ51013BRHLT,EAGLE,EAGLE,,,,,1676
BQ51050BRHLR,EAGLE,EAGLE,,,,,1605
BQ51050BRHLT,EAGLE,EAGLE,,,,,1605
BQ51051BRHLR,EAGLE,EAGLE,,,,,1680
BQ51051BRHLT,EAGLE,EAGLE,,,,,1680
BQ76925RGER,I-FLEX,I-FLEX,,,,,958
BQ76925RGET,I-FLEX,I-FLEX,,,,,958
BQ771600DPJR,EAGLE,EAGLE,,,,,4851
BQ771601DPJR,EAGLE,EAGLE,,,,,4257
BQ771602DPJR,EAGLE,EAGLE,,,,,4257
BQ771603DPJR,EAGLE,EAGLE,,,,,4381
BQ771604DPJR,EAGLE,EAGLE,,,,,4018
BQ771800DPJR,EAGLE,EAGLE,,,,,5376
BQ771800DPJT,EAGLE,EAGLE,,,,,5376
BQ771801DPJR,EAGLE,EAGLE,,,,,4544
BQ771802DPJR,EAGLE,EAGLE,,,,,4441
BQ771802DPJT,EAGLE,EAGLE,,,,,4441
BQ771803DPJR,EAGLE,EAGLE,,,,,5700
BQ771808DPJR,EAGLE,EAGLE,,,,,5818
BQ771808DPJT,EAGLE,EAGLE,,,,,5818
BQ771809DPJR,EAGLE,EAGLE,,,,,5645
BQ771809DPJT,EAGLE,EAGLE,,,,,5645
BQ9000RSMR,J750,J750,,,,,2600
BQ9000RSMR-D1,J750,J750,,,,,2612
BQ9000RSMR-L1,J750,J750,,,,,2510
BQ9000RSMT,J750,J750,,,,,2600
BQ9003RSMR,J750,J750,,,,,1954
BQ9010RHBR,I-FLEX,I-FLEX,,,,,512
BUF08630RGWR,VLCT-X1,VLCT-X1,,,,,3015
BUF08630RGWT,VLCT-X1,VLCT-X1,,,,,3015
BUF12840AIRGER,VLCT-X1,VLCT-X1,,,,,2498
BUF12840AIRGET,VLCT-X1,VLCT-X1,,,,,2498
BUF18830AIRGFR,VLCT,VLCT,,,,,1410
BUF18830AIRGFT,VLCT,VLCT,,,,,1410
CC1100ERGPR,VLCT-X1,VLCT-X1,,,,,1895
CC1101-LP-RGPR,VLCT-X1,VLCT-X1,,,,,1869
CC1101-LP-RGPR,VLCT-X1,VLCT-X1,,,,,3457
CC1101RGPR,VLCT-X1,VLCT-X1,,,,,2297
CC1101RGPT,VLCT-X1,VLCT-X1,,,,,2297
CC110LRGPR,VLCT-X1,VLCT-X1,,,,,2289
CC110LRGPT,VLCT-X1,VLCT-X1,,,,,2289
CC1110F16RHHR,VLCT-X1,VLCT-X1,,,,,1308
CC1110F32RHHR,VLCT-X1,VLCT-X1,,,,,1446
CC1110F32RHHT,VLCT-X1,VLCT-X1,,,,,1446
CC1110F8RHHR,VLCT-X1,VLCT-X1,,,,,1325
CC1110F8RHHT,VLCT-X1,VLCT-X1,,,,,1325
CC1120RHBR,VLCT-X1,VLCT-X1,,,,,1205
CC1120RHBR,VLCT-X1,VLCT-X1,,,,,3129
CC1120RHBT,VLCT-X1,VLCT-X1,,,,,1205
CC1120RHBT,VLCT-X1,VLCT-X1,,,,,3129
CC1121RHBR,VLCT-X1,VLCT-X1,,,,,1211
CC1121RHBR,VLCT-X1,VLCT-X1,,,,,3323
CC1121RHBT,VLCT-X1,VLCT-X1,,,,,1211
CC1121RHBT,VLCT-X1,VLCT-X1,,,,,3323
CC1125ARHBR,VLCT-X1,VLCT-X1,,,,,497
CC1125ARHBR,VLCT-X1,VLCT-X1,,,,,919
CC1125RHBR,VLCT-X1,VLCT-X1,,,,,575
CC1125RHBR,VLCT-X1,VLCT-X1,,,,,832
CC1125RHBT,VLCT-X1,VLCT-X1,,,,,575
CC1125RHBT,VLCT-X1,VLCT-X1,,,,,832
CC1175RHBR,VLCT-X1,VLCT-X1,,,,,1427
CC1175RHBR,VLCT-X1,VLCT-X1,,,,,3323
CC1175RHBT,VLCT-X1,VLCT-X1,,,,,1427
CC1175RHBT,VLCT-X1,VLCT-X1,,,,,3323
CC1260RGZT,VLCT-X1,VLCT-X1,,,,,1125
CC2420RGZR,VLCT-X1,VLCT-X1,,,,,1174
CC2420RGZT,VLCT-X1,VLCT-X1,,,,,1174
CC2500RGPR,VLCT-X1,VLCT-X1,,,,,2288
CC2510F16RHHR,VLCT-X1,VLCT-X1,,,,,1400
CC2510F32RHHR,VLCT-X1,VLCT-X1,,,,,1366
CC2510F32RHHT,VLCT-X1,VLCT-X1,,,,,1366
CC2510F8RHHR,VLCT-X1,VLCT-X1,,,,,1456
CC2510F8RHHT,VLCT-X1,VLCT-X1,,,,,1456
CC2530F128RHAR,VLCT-X1,VLCT-X1,,,,,1324
CC2530F128RHAT,VLCT-X1,VLCT-X1,,,,,1324
CC2530F12CRHA,VLCT-X1,VLCT-X1,,,,,1316
CC2530F256RHAR,VLCT-X1,VLCT-X1,,,,,1327
CC2530F256RHAT,VLCT-X1,VLCT-X1,,,,,1327
CC2530F25CRHA,VLCT-X1,VLCT-X1,,,,,1244
CC2530F32RHAR,VLCT-X1,VLCT-X1,,,,,1340
CC2530F32RHAT,VLCT-X1,VLCT-X1,,,,,1340
CC2531F128RHAT,VLCT-X1,VLCT-X1,,,,,1168
CC2533ARHAR,VLCT-X1,VLCT-X1,,,,,1267
CC2533F32RHAR,VLCT-X1,VLCT-X1,,,,,1109
CC2533F32RHAT,VLCT-X1,VLCT-X1,,,,,1109
CC2533F64RHAR,VLCT-X1,VLCT-X1,,,,,1291
CC2533F96RHA,VLCT-X1,VLCT-X1,,,,,1298
CC2533F96RHAR,VLCT-X1,VLCT-X1,,,,,1298
CC2533F96RHAT,VLCT-X1,VLCT-X1,,,,,1298
CC2534RHAR,VLCT-X1,VLCT-X1,,,,,1298
CC2534RHAT,VLCT-X1,VLCT-X1,,,,,1298
CC2534RHAX,VLCT-X1,VLCT-X1,,,,,1298
CC2540F128RHAR,VLCT-X1,VLCT-X1,,,,,1149
CC2540F128RHAT,VLCT-X1,VLCT-X1,,,,,1149
CC2540F256RHAR,VLCT-X1,VLCT-X1,,,,,1149
CC2540F256RHAT,VLCT-X1,VLCT-X1,,,,,1149
CC2541CRHA,VLCT-X1,VLCT-X1,,,,,1159
CC2541F128RHAR,VLCT-X1,VLCT-X1,,,,,1092
CC2541F128RHAT,VLCT-X1,VLCT-X1,,,,,1092
CC2541F256RHAR,VLCT-X1,VLCT-X1,,,,,1131
CC2541F256RHAT,VLCT-X1,VLCT-X1,,,,,1131
CC2543RHBR,VLCT-X1,VLCT-X1,,,,,927
CC2543RHBT,VLCT-X1,VLCT-X1,,,,,927
CC2544RHB,VLCT-X1,VLCT-X1,,,,,1431
CC2544RHBR,VLCT-X1,VLCT-X1,,,,,1419
CC2544RHBT,VLCT-X1,VLCT-X1,,,,,1419
CC2545RGZR,VLCT-X1,VLCT-X1,,,,,870
CC2570RHAR,VLCT-X1,VLCT-X1,,,,,938
CC2570RHAR,VLCT-X1,VLCT-X1,,,,,813
CC2571RHAR,VLCT-X1,VLCT-X1,,,,,950
CC2571RHAR,VLCT-X1,VLCT-X1,,,,,801
CC2571RHAT,VLCT-X1,VLCT-X1,,,,,950
CC2571RHAT,VLCT-X1,VLCT-X1,,,,,801
CC2650F128RSMR,VLCT-X1,VLCT-X1,,,,,766
CD3210A0RGPR,EAGLE,EAGLE,,,,,9852
CD3211A1RGPR,EAGLE,EAGLE,,,,,7760
CD3301ARHHR,VLCT-X1,VLCT-X1,,,,,3079
CD3301BRHHR,VLCT-X1,VLCT-X1,,,,,2378
